review_text,rating,date,bank_name,source,sentiment_label,sentiment_score
fast and secure app,5,2024-12-23,Dashen Bank,Google Play,POSITIVE,0.9989577531814575
I am new for this App let me to use and i will rate 5 star while i get Satisfie,3,2024-12-17,Dashen Bank,Google Play,POSITIVE,0.9872545599937439
Yeb,5,2024-12-12,Dashen Bank,Google Play,POSITIVE,0.7893214821815491
Good Ait service!,5,2024-12-09,Dashen Bank,Google Play,POSITIVE,0.9997960925102234
Sisay mustefa abani,5,2024-12-09,Dashen Bank,Google Play,POSITIVE,0.8329893350601196
"It can't load, even in a fast network connection. This app is so bad that it needs fixing",1,2024-12-05,Dashen Bank,Google Play,NEGATIVE,0.9997859597206116
The best mobile banking in Ethiopia 👍👍,5,2024-12-03,Dashen Bank,Google Play,POSITIVE,0.9997841715812683
Thnk you,5,2024-12-02,Dashen Bank,Google Play,POSITIVE,0.8047779202461243
I like this app b/c it has many options and easily useable,5,2024-11-29,Dashen Bank,Google Play,POSITIVE,0.9980233907699585
Its nice but it does not have speed it requires a lot of patience it will not be for a problem,3,2024-11-28,Dashen Bank,Google Play,POSITIVE,0.9054861068725586
It is better if he blinks (ከንግድ ባንክ666).,5,2024-11-28,Dashen Bank,Google Play,NEGATIVE,0.9917783141136169
Naysssss,5,2024-11-27,Dashen Bank,Google Play,NEGATIVE,0.9773305654525757
It's good,3,2024-11-21,Dashen Bank,Google Play,POSITIVE,0.9998360872268677
Big love,5,2024-11-20,Dashen Bank,Google Play,POSITIVE,0.9998681545257568
Please decrease app size,4,2024-11-09,Dashen Bank,Google Play,NEGATIVE,0.9971163272857666
It's great,5,2024-11-08,Dashen Bank,Google Play,POSITIVE,0.9998691082000732
Alem Zeleqe,3,2024-11-08,Dashen Bank,Google Play,POSITIVE,0.7574894428253174
❤️,5,2024-11-08,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
Great Financial App,5,2024-10-28,Dashen Bank,Google Play,POSITIVE,0.9998390674591064
Deshan bank,5,2024-10-27,Dashen Bank,Google Play,POSITIVE,0.9838610887527466
"Still in love with it but while the app start to open, it takes time pls upgrade & fix the bug.",5,2024-10-22,Dashen Bank,Google Play,NEGATIVE,0.9972243309020996
It's such an amazing app. Truly Dashen bank is always one step ahead of other banks in 🇪🇹 👍,5,2024-10-16,Dashen Bank,Google Play,POSITIVE,0.9998195767402649
Best App for all users.,5,2024-10-02,Dashen Bank,Google Play,POSITIVE,0.9997850060462952
I ilke very much,5,2024-09-25,Dashen Bank,Google Play,POSITIVE,0.9962044358253479
"The app suffers from severe performance issues, particularly with response times. The backend seems to have high latency, as the OTP generation and delivery process consistently delays, even after the server acknowledges that it has been sent. API requests frequently fail, returning non-descriptive error messages that lack proper exception handling, making it difficult for users to understand the issue. I know you will gonne say""ehe yedekem hzb teche alteche"", but that it.",1,2024-09-12,Dashen Bank,Google Play,NEGATIVE,0.9994392991065979
"The security, cool, every time OTP!! The UI, let's not talk about the UI, But how the heck it says ""offline mode is not available"" something like that, when I enter more than the max amount to transfer. Fellas i am a web dev, this is bad UX. It needs update on the UX. Will see the UI later.",3,2024-09-10,Dashen Bank,Google Play,NEGATIVE,0.999771773815155
Select from Sending account option not working when trying to send to other banks,2,2024-09-08,Dashen Bank,Google Play,NEGATIVE,0.9983750581741333
It's not working,1,2024-09-08,Dashen Bank,Google Play,NEGATIVE,0.9997857213020325
nice App,5,2024-09-07,Dashen Bank,Google Play,POSITIVE,0.9998061060905457
የአንደኛ ቀዳሚ ምርጫችን ዳሽን ባንክ ሁልጊዜ አንድ እርምጃ ቀዳሚ። የአሞሌ አስጠቃሚ።,5,2024-09-03,Dashen Bank,Google Play,NEGATIVE,0.9510265588760376
በጠም ውደድኩት ስህተት ከለው በጠም መዝገቱ ደስ ብሎኛል,5,2024-08-24,Dashen Bank,Google Play,NEGATIVE,0.9239576458930969
🔥,4,2024-08-24,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
"Although the application is good, but, it is difficult to get out. The app does not work to get out with the back cursor . Fix it quickly.",1,2024-08-22,Dashen Bank,Google Play,NEGATIVE,0.9995861649513245
Go,3,2024-08-21,Dashen Bank,Google Play,POSITIVE,0.9994152784347534
"I like thise app it is smart app,but when i make one mistake it will automatically block",5,2024-08-15,Dashen Bank,Google Play,NEGATIVE,0.9955797791481018
Suaud,5,2024-08-05,Dashen Bank,Google Play,POSITIVE,0.7671433091163635
wenderfull,5,2024-08-03,Dashen Bank,Google Play,POSITIVE,0.9393948316574097
Nice app in Ethiopia,5,2024-08-01,Dashen Bank,Google Play,POSITIVE,0.9995818734169006
simply the best,5,2024-07-26,Dashen Bank,Google Play,POSITIVE,0.9998356103897095
Very nice mob app,3,2024-07-26,Dashen Bank,Google Play,POSITIVE,0.9997592568397522
"I hate this app stack and blackscreen not open as required ,normaly i resigned my job do to this app b/c our salary are depoite by dashen bank",1,2024-06-28,Dashen Bank,Google Play,NEGATIVE,0.999639630317688
Wow Very Nice App,5,2024-06-22,Dashen Bank,Google Play,POSITIVE,0.9998499155044556
Telebirr agent deposit is not working until now. Please fix it. Fix it fast.,5,2024-06-19,Dashen Bank,Google Play,NEGATIVE,0.996275782585144
The developers have incorporated biometric login which has made the app very convenient and user friendly. I will now increase my rating as promised,5,2024-06-15,Dashen Bank,Google Play,POSITIVE,0.9970755577087402
Memekaye miliyoon girmaa,3,2024-06-14,Dashen Bank,Google Play,NEGATIVE,0.9797621369361877
This app is 🤩,5,2024-06-12,Dashen Bank,Google Play,NEGATIVE,0.7835316061973572
Be adjusted this app is not available anytime,5,2024-06-11,Dashen Bank,Google Play,NEGATIVE,0.9995419979095459
Super app,5,2024-06-10,Dashen Bank,Google Play,POSITIVE,0.9932268261909485
"Very poor app! It locked my out without any reason, does not have any conformation or screenshots . And delay when opening of the app. It is just time wasting.",1,2024-06-09,Dashen Bank,Google Play,NEGATIVE,0.9998219609260559
Best app....,5,2024-06-06,Dashen Bank,Google Play,POSITIVE,0.9997749924659729
wow amole,4,2024-06-03,Dashen Bank,Google Play,POSITIVE,0.9994269609451294
We,1,2024-06-01,Dashen Bank,Google Play,POSITIVE,0.998214602470398
Tye app is mostly good but you should make it be able to save usernames instead of typing every time i want to login,4,2024-05-31,Dashen Bank,Google Play,POSITIVE,0.8945752382278442
"It's good enough. But, there is slowing in beginning of the App....",5,2024-05-24,Dashen Bank,Google Play,NEGATIVE,0.9905561804771423
"Good for safety,take long way though",5,2024-05-22,Dashen Bank,Google Play,NEGATIVE,0.8347500562667847
😘,5,2024-05-20,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
Bad app that not helping me the is not login,1,2024-05-18,Dashen Bank,Google Play,NEGATIVE,0.9990566372871399
Best after removal of screelock password,5,2024-05-13,Dashen Bank,Google Play,POSITIVE,0.9804172515869141
"I really don't get how this is the lite version and it is bigger than the og app, ah well it is what it is ig ¯⁠\⁠_😂_⁠/⁠¯",5,2024-05-10,Dashen Bank,Google Play,NEGATIVE,0.798187792301178
"Dashen Bank is the gold standard of banking in Ethiopia! The mobile app makes banking convenient and efficient. Plus, the branch services is top-notch, with staff always ready to assist with a smile.",5,2024-05-10,Dashen Bank,Google Play,POSITIVE,0.9997432827949524
ማይ,1,2024-05-09,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
Doesn't work most of the time,1,2024-05-09,Dashen Bank,Google Play,NEGATIVE,0.998852014541626
that is awesome,5,2024-05-01,Dashen Bank,Google Play,POSITIVE,0.9998675584793091
"It's so boring.... I don't wanna say this but this app so tough to take action. It's take long time and also it's conditional mostly it's not available, in 1 day it's work for 1 or 2 hour .... this bank so huge but de app it's not enough to define your exellence",1,2024-04-30,Dashen Bank,Google Play,NEGATIVE,0.9995031356811523
Jafare has fyguhfiwudgg,5,2024-04-25,Dashen Bank,Google Play,NEGATIVE,0.9514183402061462
it's fine,5,2024-04-20,Dashen Bank,Google Play,POSITIVE,0.9998621940612793
This app is very good Nice app people please use this app 😃☺️☺️,5,2024-04-20,Dashen Bank,Google Play,POSITIVE,0.9994275569915771
Wow amazing platform 🙏,5,2024-04-17,Dashen Bank,Google Play,POSITIVE,0.9998337030410767
"I tried to log in twice and locked me out. I tried to email them, but no one responded 🙃 please respond to our email back",1,2024-04-12,Dashen Bank,Google Play,NEGATIVE,0.9989142417907715
Why dont update,5,2024-04-06,Dashen Bank,Google Play,NEGATIVE,0.9983964562416077
This app is so good and its an interesting,3,2024-03-29,Dashen Bank,Google Play,POSITIVE,0.9998619556427002
The best easy banking app ever @ Ethiopia,5,2024-03-26,Dashen Bank,Google Play,POSITIVE,0.9997434020042419
Amole lite wow its more easy for use and more secured. I really its one step a head,5,2024-03-25,Dashen Bank,Google Play,POSITIVE,0.9603883624076843
Excellent and Easy to use.,5,2024-03-25,Dashen Bank,Google Play,POSITIVE,0.9998741149902344
it's good app I'm using it right now but after it have installed doesn't work fastly and again goes to update..plc fix the problem..,3,2024-03-23,Dashen Bank,Google Play,NEGATIVE,0.9932883381843567
It's good app,5,2024-03-22,Dashen Bank,Google Play,POSITIVE,0.9998689889907837
Very secured app but after the last update it takes long time to start .pls minimize the start time ppl might have no patience to wait more than 30 seconds just for the app to open ..,5,2024-03-22,Dashen Bank,Google Play,NEGATIVE,0.9988976716995239
I don't know why I have been stuck with other mobile banking systems when all I needed was amole... I loved it,5,2024-03-22,Dashen Bank,Google Play,POSITIVE,0.9986721277236938
Special for me,5,2024-03-21,Dashen Bank,Google Play,POSITIVE,0.99954754114151
Baset app,5,2024-03-20,Dashen Bank,Google Play,POSITIVE,0.9855851531028748
it is good App,4,2024-03-19,Dashen Bank,Google Play,POSITIVE,0.9998652935028076
Nuuroo usmaan gaamilcom,5,2024-03-18,Dashen Bank,Google Play,NEGATIVE,0.9877433776855469
Student,5,2024-03-17,Dashen Bank,Google Play,POSITIVE,0.9856825470924377
Please apply!cardless cash out system🙏,2,2024-03-17,Dashen Bank,Google Play,NEGATIVE,0.9646852612495422
it has a lot of options but it is a slowe while opning by biometric,2,2024-03-17,Dashen Bank,Google Play,NEGATIVE,0.9981617331504822
The last update is not working correctly so i stop using this app betam huwala ker new dashen bank needs to work on its digital app teams,5,2024-03-17,Dashen Bank,Google Play,NEGATIVE,0.9997643828392029
How to use application,5,2024-03-17,Dashen Bank,Google Play,POSITIVE,0.9884336590766907
cooooolllllll,5,2024-03-17,Dashen Bank,Google Play,NEGATIVE,0.9188387393951416
I prefered you b/cs your service charge is very fair.,5,2024-03-16,Dashen Bank,Google Play,POSITIVE,0.9982390403747559
Excellent App And Easy To Use Every where.,5,2024-03-16,Dashen Bank,Google Play,POSITIVE,0.999796450138092
ተመችቶናል,4,2024-03-16,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
Well done Dashen Bank.,4,2024-03-16,Dashen Bank,Google Play,POSITIVE,0.9996711015701294
በጣም አሪፍ ነው,5,2024-03-16,Dashen Bank,Google Play,NEGATIVE,0.8337252736091614
"The UI/UX experience is already good, but some minor tweaks in font sizes and color can take it to the top-notch level. Imagine the sheer joy and satisfaction your users will feel when they see the polished and refined interface you've created for them. Don't miss the opportunity to impress them even more with these simple yet impactful changes.",5,2024-03-12,Dashen Bank,Google Play,POSITIVE,0.9997569918632507
I m the one here in Dashen bank,5,2024-03-06,Dashen Bank,Google Play,POSITIVE,0.8516905903816223
improve more,3,2024-03-04,Dashen Bank,Google Play,POSITIVE,0.9996280670166016
Tremendous,5,2024-03-04,Dashen Bank,Google Play,POSITIVE,0.9998804330825806
ለመግባት (login) ቀርፋፋ ነው ።,1,2024-03-04,Dashen Bank,Google Play,NEGATIVE,0.9760472774505615
I like this,3,2024-03-03,Dashen Bank,Google Play,POSITIVE,0.9998672008514404
Longin fails repeatedly,3,2024-02-28,Dashen Bank,Google Play,NEGATIVE,0.9996817111968994
One of the best app I have ever seen it's simple to use,5,2024-02-26,Dashen Bank,Google Play,POSITIVE,0.9996010661125183
Personal scored,5,2024-02-25,Dashen Bank,Google Play,POSITIVE,0.9996507167816162
Welcome,4,2024-02-22,Dashen Bank,Google Play,POSITIVE,0.9998117089271545
Needs to be underrated. Bad service,1,2024-02-20,Dashen Bank,Google Play,NEGATIVE,0.9994471669197083
Its nice,5,2024-02-12,Dashen Bank,Google Play,POSITIVE,0.999854326248169
Mudeme,5,2024-02-12,Dashen Bank,Google Play,NEGATIVE,0.9995138645172119
The upgraded Amole lite app is nice. I’ve loved it. But #USSD CANNOT BE ADJUSTED FOR NEW CUSTOMERS ESPECIALLY THOSE WHO DO NOT HAVE SMARTPHONES. YOU NEED TO IMPROVE THIS ONE,5,2024-02-11,Dashen Bank,Google Play,NEGATIVE,0.6763224005699158
Past,5,2024-02-10,Dashen Bank,Google Play,NEGATIVE,0.9876970648765564
Open,1,2024-02-09,Dashen Bank,Google Play,POSITIVE,0.9997945427894592
Awesome,5,2024-02-06,Dashen Bank,Google Play,POSITIVE,0.9998682737350464
receipt downloading is not avialable in this version,1,2024-02-05,Dashen Bank,Google Play,NEGATIVE,0.9995287656784058
Not reliable!,1,2024-02-04,Dashen Bank,Google Play,NEGATIVE,0.9997972846031189
The last update doesn't work when you chose account to send money on lower Android version,1,2024-02-04,Dashen Bank,Google Play,NEGATIVE,0.9993185997009277
Exchange rate is not real,5,2024-02-03,Dashen Bank,Google Play,NEGATIVE,0.9997653365135193
Good Security,5,2024-02-03,Dashen Bank,Google Play,POSITIVE,0.9998112320899963
"It's good app but i can not see the history of transactions on the app and also updated one is not good can't send always says, choose account",5,2024-02-02,Dashen Bank,Google Play,NEGATIVE,0.9947817921638489
Its good,5,2024-02-02,Dashen Bank,Google Play,POSITIVE,0.9998385906219482
Happy day,4,2024-02-01,Dashen Bank,Google Play,POSITIVE,0.999869704246521
"Disabled taking screenshots so there's no way to share payment confirmation screenshot with people. When you think the app couldn't get any worse, somehow these people find a way to do so.",1,2024-02-01,Dashen Bank,Google Play,NEGATIVE,0.9993744492530823
Too technical.,1,2024-02-01,Dashen Bank,Google Play,NEGATIVE,0.9996988773345947
🥰🥰🥰🥰,5,2024-02-01,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
Fast and secured,5,2024-02-01,Dashen Bank,Google Play,POSITIVE,0.9997352957725525
Good but it need additional work it is slow in respond,3,2024-01-31,Dashen Bank,Google Play,NEGATIVE,0.9883924126625061
My best,5,2024-01-31,Dashen Bank,Google Play,POSITIVE,0.9997593760490417
"l am old customer of dashen bank, i started to use this app almost for five month, in those time i didn't saw any negative on this app, its interesting and you can pay and recieve payment easily. from ethiopian banks i give five star its always seek new technology than ever bank.",5,2024-01-31,Dashen Bank,Google Play,POSITIVE,0.9529342651367188
Its nice please add reprint to get the receit,5,2024-01-31,Dashen Bank,Google Play,POSITIVE,0.9953243732452393
Amole 100%,5,2024-01-31,Dashen Bank,Google Play,POSITIVE,0.9951902627944946
I like it this app,4,2024-01-31,Dashen Bank,Google Play,POSITIVE,0.9997456669807434
Smart and best always !,5,2024-01-30,Dashen Bank,Google Play,POSITIVE,0.9998660087585449
Dashed Bank A...,5,2024-01-29,Dashen Bank,Google Play,NEGATIVE,0.9988144636154175
ያማችኋል አይሰራም,1,2024-01-22,Dashen Bank,Google Play,NEGATIVE,0.7850590348243713
since i started using this app its speed and reliability is great as well. it incorporates all technologies. I am very impressed with the modern work you are doing with little effort.,5,2024-01-22,Dashen Bank,Google Play,POSITIVE,0.9995009899139404
"It doesn't work, it keeps saying ""there was a problem submitting your request. Please try again later"" how come banking app service down all the time. It is very irritating.",1,2024-01-17,Dashen Bank,Google Play,NEGATIVE,0.9997333884239197
Excellent quality Applications Dashen bank for ever,5,2024-01-15,Dashen Bank,Google Play,POSITIVE,0.9995912909507751
Way,5,2024-01-13,Dashen Bank,Google Play,POSITIVE,0.9972752928733826
This is the most ridiculous thing I have ever seen they are on maintenance everyother day,1,2023-12-31,Dashen Bank,Google Play,NEGATIVE,0.9992629885673523
Well improved!,4,2023-12-29,Dashen Bank,Google Play,POSITIVE,0.9998608827590942
Keeps hanging ..,3,2023-12-24,Dashen Bank,Google Play,POSITIVE,0.9495450854301453
It's exceptional,5,2023-12-24,Dashen Bank,Google Play,POSITIVE,0.999876856803894
Dashen Bank Amole Lite essy to use and the connection is fast.,5,2023-12-23,Dashen Bank,Google Play,POSITIVE,0.9969583749771118
Ita fantastic,5,2023-12-23,Dashen Bank,Google Play,POSITIVE,0.9998735189437866
It is best app,5,2023-12-19,Dashen Bank,Google Play,POSITIVE,0.9997313618659973
Top,5,2023-12-18,Dashen Bank,Google Play,POSITIVE,0.9997069239616394
Dashen Bank is App 🥰👌,5,2023-12-18,Dashen Bank,Google Play,NEGATIVE,0.9317956566810608
<> መፈክራችው እና ስራችው አይገናኝም ። በጣም የሚያስጠላ app ነው። ቀድሞ ያልዘመና ነው በአጠቃላይ ጊዜ እና ገንዘብ የሚያከስር app ነው ። keep our time unless uses this app,1,2023-12-18,Dashen Bank,Google Play,NEGATIVE,0.9792190194129944
I am very comfortable with the efficiency,5,2023-12-15,Dashen Bank,Google Play,POSITIVE,0.9998661279678345
"I tried to use this app for long and failed to do so. Initially, I able to use it even though with difficulty (very slow, need of login and logout) now and then. Then i couldn't use it. I tried to reset with one of the Dashen branch bank but failed",1,2023-12-11,Dashen Bank,Google Play,NEGATIVE,0.9991627931594849
⭐️⭐️⭐️⭐️⭐️,5,2023-12-08,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
Too slow!,1,2023-12-05,Dashen Bank,Google Play,NEGATIVE,0.9995868802070618
a best tecnology appl.,5,2023-11-26,Dashen Bank,Google Play,POSITIVE,0.9997580647468567
This app no working 1 star,1,2023-11-23,Dashen Bank,Google Play,NEGATIVE,0.9996235370635986
This app works so good. But i don't get it why it never show incoming fund transfer report? Have you notice this?,3,2023-11-23,Dashen Bank,Google Play,NEGATIVE,0.9142484664916992
it sስሎው አፕፕ ፕሊስ ቸንግ አንድ ፋሰት,1,2023-11-22,Dashen Bank,Google Play,NEGATIVE,0.925662100315094
There is always room for improvement and an opportunity to adopt! keep improving and keep evolving. I would love to see external services provided by the Amole app to utilize and actively operate our banking account. Option to invest in ideas that could build Ethiopian creativity. Yosef ke Dallas,4,2023-11-22,Dashen Bank,Google Play,POSITIVE,0.9900099635124207
"Even though I am a long-time Dashen Bank admirer, I find this app hard to use compared to other banks' mobile apps. It has a problem refreshing account balance, I needed to log out and login to see the updated account balance. Overall, user friendliness of the app needs a serious upgrade. I will improve my rating once problems are addressed.",1,2023-11-22,Dashen Bank,Google Play,NEGATIVE,0.9978729486465454
"very fast ,secure and simply to use i like amole",5,2023-11-15,Dashen Bank,Google Play,POSITIVE,0.9991076588630676
The best of the best app,5,2023-11-12,Dashen Bank,Google Play,POSITIVE,0.999821126461029
ለአጠቃቀም አመቺ እና ቀላል የሆነ የሞባይል መተግበሪያ ነው ።,5,2023-11-12,Dashen Bank,Google Play,NEGATIVE,0.932232677936554
It is a reliable and safe application.,5,2023-11-11,Dashen Bank,Google Play,POSITIVE,0.9998156428337097
"Best app, it saves traveling cost plus work time forgone. Simply bank in your home and hand 🙏",5,2023-11-11,Dashen Bank,Google Play,POSITIVE,0.9842479228973389
It is compatible.,4,2023-11-11,Dashen Bank,Google Play,POSITIVE,0.9997838139533997
It's very good app but always try to open requested update...,4,2023-11-11,Dashen Bank,Google Play,NEGATIVE,0.943413257598877
please how can i fix my app it keep saying application error i have tried to uninstall and install again nothing has changed please help,1,2023-11-10,Dashen Bank,Google Play,NEGATIVE,0.9988263249397278
"It is too slow application than any one of Ethiopian mobile banking apps. Please make it fast, and its feature beautiful. I am a Dashen Bank Customer and user of this app. Thank you.",2,2023-11-10,Dashen Bank,Google Play,POSITIVE,0.9980560541152954
Not working sometimes,3,2023-11-09,Dashen Bank,Google Play,NEGATIVE,0.9993667006492615
The best one of the internet banking apps I've come across in Ethiopia. Only thing I would like to see added is the ability to get a receipt after the payment has been payed or transferred. Since it only gives a receipt right at the moment of payment and after that there is no way to get a receipt.,5,2023-11-08,Dashen Bank,Google Play,POSITIVE,0.9197631478309631
ምንድን ነው password 🔑 expired የሚለው,5,2023-10-17,Dashen Bank,Google Play,NEGATIVE,0.9737004041671753
Worst app ever all it does is load and fail plus your customer service on front are not supporting,1,2023-10-17,Dashen Bank,Google Play,NEGATIVE,0.9998000264167786
Best app I used it,1,2023-10-14,Dashen Bank,Google Play,POSITIVE,0.9970428347587585
Faster secure and best international creadite card is the frist bank ethiopian bank to apply prophational card.,5,2023-10-13,Dashen Bank,Google Play,POSITIVE,0.9939363598823547
Excllent,5,2023-10-07,Dashen Bank,Google Play,POSITIVE,0.503244936466217
This is nice adds that I like it.,5,2023-09-30,Dashen Bank,Google Play,POSITIVE,0.9998762607574463
It is simple and fast.,5,2023-09-29,Dashen Bank,Google Play,POSITIVE,0.9998005032539368
Vary good,2,2023-09-27,Dashen Bank,Google Play,POSITIVE,0.9998520612716675
Amazing banking app.,5,2023-09-26,Dashen Bank,Google Play,POSITIVE,0.9998632669448853
Best app ever,5,2023-09-10,Dashen Bank,Google Play,POSITIVE,0.9997491240501404
Ashabul,5,2023-09-10,Dashen Bank,Google Play,POSITIVE,0.9779728651046753
Best easy and secure app thank you,5,2023-09-08,Dashen Bank,Google Play,POSITIVE,0.9998018145561218
Best app Ever!,5,2023-09-03,Dashen Bank,Google Play,POSITIVE,0.9997780919075012
"Why not we can pay bill,directly from main account, difficult to transfer repeatedly.",5,2023-09-02,Dashen Bank,Google Play,NEGATIVE,0.9992192983627319
"Aside of some of it's major flows, the worst one yet is that it doesn't give you the full detail of your transaction history. Like the receiver's name and account number. You've to take a screenshot to document it or send it to the receiver as a confirmation.",2,2023-09-02,Dashen Bank,Google Play,NEGATIVE,0.9997442364692688
Good app for use simple and easy,5,2023-09-01,Dashen Bank,Google Play,POSITIVE,0.9996581077575684
ባጠቃላይ ባንኩ እወደዋለሁኝ,5,2023-08-31,Dashen Bank,Google Play,NEGATIVE,0.8337252736091614
"Like your slogan, you are one step ahead.",5,2023-08-31,Dashen Bank,Google Play,POSITIVE,0.9997902512550354
Loved,5,2023-08-30,Dashen Bank,Google Play,POSITIVE,0.999881386756897
Very good app and secured,5,2023-08-28,Dashen Bank,Google Play,POSITIVE,0.9998586177825928
This app is so simple to use and secured. But while generating receipt or ደረሰኝ its required additional app XML viewer or PDF conversion app. Why? Can we view the receipt through jpg viewers?,4,2023-08-26,Dashen Bank,Google Play,NEGATIVE,0.9978798627853394
Not too bad,3,2023-08-19,Dashen Bank,Google Play,POSITIVE,0.9989666938781738
Teribble need a lot of work to improve,1,2023-08-19,Dashen Bank,Google Play,NEGATIVE,0.9899706244468689
ምርጥየ,5,2023-08-18,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
Baheru ጭስ,2,2023-08-16,Dashen Bank,Google Play,NEGATIVE,0.7803628444671631
Wawu,5,2023-08-12,Dashen Bank,Google Play,POSITIVE,0.5730693340301514
Thank Dashen bank,5,2023-08-12,Dashen Bank,Google Play,POSITIVE,0.9997907280921936
Simple and secured,5,2023-08-10,Dashen Bank,Google Play,POSITIVE,0.9997952580451965
its nice and easg to use.Also its unique part is very fast,5,2023-08-10,Dashen Bank,Google Play,POSITIVE,0.999683141708374
It's just ewww the app overall,2,2023-08-10,Dashen Bank,Google Play,NEGATIVE,0.9976047277450562
Love it,5,2023-08-09,Dashen Bank,Google Play,POSITIVE,0.9998753070831299
Good App.,5,2023-08-09,Dashen Bank,Google Play,POSITIVE,0.9998503923416138
Simplify.,5,2023-08-01,Dashen Bank,Google Play,POSITIVE,0.9969447255134583
"Abel Balcha, and Abel Solomon, sad to say what is annoying is to read your comment about password. Your comments on password tell your limited knowledge about digital security. Both comments goes against strong security policies; It is meant to protect your assets. Don't be careless on it. Reconsider your review. In a way you are telling how secure this app is. I hope Dashen will respond to disqualify your review points. It is just not fair.",4,2023-07-30,Dashen Bank,Google Play,NEGATIVE,0.9915285110473633
good👍,4,2023-07-28,Dashen Bank,Google Play,NEGATIVE,0.6970565915107727
"I really enjoy this app because by doing anything it could remind me and saying you logged in with this app, if is not you contact this number.. So I like it",5,2023-07-23,Dashen Bank,Google Play,POSITIVE,0.9993361830711365
Tell 6836,1,2023-07-22,Dashen Bank,Google Play,NEGATIVE,0.9464446902275085
"The login should be auto filled,",3,2023-07-20,Dashen Bank,Google Play,NEGATIVE,0.9990450739860535
የአንድ ጊዜ ምስጥር ቁጥር ቶሎ አይመጣም ብዙ ሰዓት ያስጠብቃል ማሻሻያ ይደረግ,2,2023-07-20,Dashen Bank,Google Play,NEGATIVE,0.944585382938385
Used balance check app,5,2023-07-14,Dashen Bank,Google Play,NEGATIVE,0.9891077280044556
Nice so perfect,5,2023-07-06,Dashen Bank,Google Play,POSITIVE,0.9998693466186523
It is easy to use,5,2023-07-04,Dashen Bank,Google Play,POSITIVE,0.9991773962974548
This appi is 👍Good,3,2023-06-09,Dashen Bank,Google Play,NEGATIVE,0.9003694653511047
ጥሩ ነው ግን chrom ላይ password save አድርጎ ያቆያል,5,2023-06-09,Dashen Bank,Google Play,NEGATIVE,0.9879748821258545
Thankz,3,2023-06-08,Dashen Bank,Google Play,POSITIVE,0.9998202919960022
Why should change password it's not good if ur client forget password it can be exhausted for client,2,2023-06-08,Dashen Bank,Google Play,NEGATIVE,0.9995655417442322
OTP not send on time while processing any transactions by this app.,4,2023-06-07,Dashen Bank,Google Play,NEGATIVE,0.9874594211578369
"It is simple to use, one annoying thing is, it demands you to change passward frequently and then, when we get confused which passward we used last time, it locks you out, if you put wrong passward and then tells to go to your bank, which may be miles away. Please make the frequency of passward change less frequent.",2,2023-06-06,Dashen Bank,Google Play,NEGATIVE,0.9949560761451721
good upp,1,2023-06-06,Dashen Bank,Google Play,POSITIVE,0.9998412132263184
Five star,5,2023-05-26,Dashen Bank,Google Play,POSITIVE,0.9985104203224182
It's amazing app use it!,5,2023-05-21,Dashen Bank,Google Play,POSITIVE,0.9998551607131958
"I really enjoy using the amole app simple and easy. I hope the developers add card management services like change your pin, disable card and so on other than that I enjoy using amole it's great 👍",5,2023-05-16,Dashen Bank,Google Play,POSITIVE,0.9974088072776794
I can't update amole lite and when I try to use the old version it can't log on to my account.,3,2023-05-13,Dashen Bank,Google Play,NEGATIVE,0.999097466468811
It's good and easy to user from any branch. I say Continue ahead,5,2023-05-10,Dashen Bank,Google Play,POSITIVE,0.9998160004615784
ፈጣን እና ምርጥ ባንክ ነው mobile banking ደሞ በታም ኣሪፍ አና ተሎ የሚደርስ ከሌላ bank የተለየ ነው ቀጥሉበት ፡፡ እናመሰግናለን,5,2023-05-05,Dashen Bank,Google Play,NEGATIVE,0.9499198198318481
This app is not expected from a bank that says they are pioneer in adapting technology.its user interface is worst than other bank its not intuitive at all .it needs lots of work,3,2023-04-28,Dashen Bank,Google Play,NEGATIVE,0.9996604919433594
Best Application,5,2023-04-08,Dashen Bank,Google Play,POSITIVE,0.9998098015785217
ለ ንግድ ስራ yamehon 6 war yamemalsew tenshe bedr eflgalhu,4,2023-03-29,Dashen Bank,Google Play,NEGATIVE,0.9837908148765564
It`s good.but the transaction fee to other bank is too much,3,2023-03-28,Dashen Bank,Google Play,NEGATIVE,0.9966993927955627
Gaariidha!!!,5,2023-03-26,Dashen Bank,Google Play,POSITIVE,0.997234046459198
Good app it is useful for business activities .,5,2023-03-25,Dashen Bank,Google Play,POSITIVE,0.9994930028915405
Like,5,2023-03-24,Dashen Bank,Google Play,POSITIVE,0.9910564422607422
Account is locked out without any wrong password retries 3 times. Sending OTP is unnecessary because it has its own username and password.we can not make transfer without having SIM card on hands.if it require SIM card why we not use USSD no need of app instead .it makes discomfort for using,3,2023-03-20,Dashen Bank,Google Play,NEGATIVE,0.9987782835960388
